timestep,value,advantage
2614,-17.11614990234375,0.06468655169010162
2615,-17.28307342529297,0.08082622289657593
2616,-17.31716537475586,0.19356873631477356
2617,-17.244966506958008,0.16858962178230286
2618,-17.115434646606445,0.05025704205036163
2619,-17.470718383789062,0.017582431435585022
2620,-17.732593536376953,0.3193296194076538
2621,-17.204904556274414,0.03571438044309616
2622,-17.395803451538086,0.09540878236293793
2623,-17.369260787963867,0.21526050567626953
2624,-16.798786163330078,0.12502062320709229
2625,-16.808677673339844,0.1342085301876068
2626,-17.29075813293457,0.009446889162063599
2627,-17.449174880981445,0.022434428334236145
2628,-17.888763427734375,0.37126898765563965
2629,-17.39834213256836,0.014151319861412048
2630,-17.285253524780273,0.054830193519592285
2631,-17.454660415649414,0.05333486199378967
2632,-17.70391082763672,0.2815028429031372
2633,-17.73370933532715,0.2047647386789322
2634,-16.34083366394043,0.014577694237232208
2635,-16.549924850463867,0.07324610650539398
2636,-16.688247680664062,0.0479087233543396
2637,-16.04832649230957,0.0192393958568573
2638,-16.14236831665039,0.3666050434112549
2639,-15.493099212646484,0.009985838085412979
2640,-15.379265785217285,0.028757164254784584
2641,-15.464926719665527,0.038045573979616165
2642,-15.699207305908203,0.03196544200181961
2643,-15.765780448913574,0.07682839035987854
2644,-15.880448341369629,0.08783656358718872
2645,-16.29450798034668,0.011035114526748657
2646,-16.376235961914062,0.02517346292734146
2647,-16.848480224609375,0.04632695019245148
2648,-16.93600082397461,0.34291189908981323
2649,-15.850714683532715,0.06889811158180237
2650,-15.103195190429688,0.06015205383300781
2651,-15.414505004882812,0.07580479979515076
2652,-15.834606170654297,0.10101728141307831
2653,-16.000810623168945,0.0325160026550293
2654,-16.204814910888672,0.2701237201690674
2655,-15.147588729858398,0.0411711111664772
2656,-15.195050239562988,0.02282542735338211
2657,-15.18986701965332,0.03670811653137207
2658,-15.445642471313477,0.04309140145778656
2659,-15.698347091674805,0.011899270117282867
2660,-15.887038230895996,0.0952802523970604
2661,-16.30299949645996,0.04134085401892662
2662,-17.001697540283203,0.11073964834213257
2663,-16.38534164428711,0.04075805842876434
2664,-16.665388107299805,0.03383825719356537
2665,-16.912904739379883,0.4116094708442688
2666,-15.65498161315918,0.024477578699588776
2667,-15.797863006591797,0.03783456236124039
2668,-15.599830627441406,0.09011982381343842
2669,-15.944371223449707,0.06891810148954391
2670,-16.222084045410156,0.11722193658351898
2671,-16.830127716064453,0.43403297662734985
2672,-15.401139259338379,0.026660136878490448
2673,-15.195050239562988,0.02282542735338211
2674,-15.23290729522705,0.021240513771772385
2675,-15.147588729858398,0.0411711111664772
2676,-15.402254104614258,0.05444454401731491
2677,-15.691207885742188,0.002584420144557953
2678,-16.07331085205078,0.08944633603096008
2679,-16.504243850708008,0.006309323012828827
2680,-17.300331115722656,0.12426091730594635
2681,-16.959421157836914,0.013551026582717896
2682,-17.03935432434082,0.34066903591156006
2683,-15.90517520904541,0.08383705466985703
2684,-15.323704719543457,0.08599454909563065
2685,-17.64544105529785,0.10564685612916946
2686,-17.657655715942383,0.00785517692565918
2687,-17.62729263305664,0.010015733540058136
2688,-17.647192001342773,0.028902322053909302
2689,-18.067363739013672,0.2659297585487366
2690,-17.841167449951172,0.01534164696931839
2691,-18.264745712280273,0.23100310564041138
2692,-17.518299102783203,0.018114760518074036
2693,-18.03615379333496,0.2269050031900406
2694,-18.176942825317383,0.15784303843975067
2695,-17.54977035522461,0.14951828122138977
2696,-17.200742721557617,0.08262275904417038
2697,-16.9608097076416,0.1123923510313034
2698,-17.250032424926758,0.11913581192493439
2699,-16.947280883789062,0.10474230349063873
2700,-16.94912338256836,0.11735277622938156
2701,-17.084163665771484,0.14764566719532013
2702,-17.36862564086914,0.019369468092918396
2703,-17.36191749572754,0.03311280906200409
2704,-17.547138214111328,0.01574789732694626
2705,-18.350055694580078,0.3452213406562805
2706,-17.631866455078125,0.055286210030317307
2707,-17.30099868774414,0.06675384938716888
2708,-17.44599151611328,0.005163133144378662
2709,-17.570615768432617,0.08305878937244415
2710,-17.90047836303711,0.2989911437034607
2711,-17.379289627075195,0.06667466461658478
2712,-17.258281707763672,0.08915288746356964
2713,-17.11213493347168,0.05245561897754669
2714,-17.677114486694336,0.057339251041412354
2715,-17.751583099365234,0.24951380491256714
2716,-17.415315628051758,0.06950977444648743
2717,-17.426923751831055,0.02411012351512909
2718,-17.60685920715332,0.24441057443618774
2719,-17.467435836791992,0.1435551941394806
2720,-17.286623001098633,0.11251931637525558
2721,-17.647809982299805,0.029020041227340698
2722,-17.55875015258789,0.25392407178878784
2723,-17.226367950439453,0.05792522802948952
2724,-17.272790908813477,0.036048248410224915
2725,-17.33108139038086,0.19755986332893372
2726,-17.20572280883789,0.07593543082475662
2727,-17.013681411743164,0.13208401203155518
2728,-17.291776657104492,0.08126647770404816
2729,-17.35733413696289,0.030155576765537262
2730,-17.70087242126465,0.02535368502140045
2731,-18.26898193359375,0.3391144871711731
2732,-17.390209197998047,0.0909506306052208
2733,-17.423490524291992,0.013057522475719452
2734,-17.556058883666992,0.20829936861991882
2735,-17.15210723876953,0.050941288471221924
2736,-16.948266983032227,0.10365506261587143
2737,-17.281620025634766,0.020999327301979065
2738,-17.309377670288086,0.01819576323032379
2739,-17.461177825927734,0.02193489670753479
2740,-18.282617568969727,0.4025953412055969
2741,-17.433706283569336,0.06961715221405029
2742,-17.277677536010742,0.07339408993721008
2743,-17.35742950439453,0.05796008184552193
2744,-17.29408073425293,0.05877909064292908
2745,-17.756284713745117,0.26693594455718994
2746,-17.59459114074707,0.04153669625520706
2747,-17.593564987182617,0.015869691967964172
2748,-17.752246856689453,0.02519907057285309
2749,-18.08321762084961,0.3750079274177551
2750,-17.578088760375977,0.08985918760299683
2751,-17.65534210205078,0.09470267593860626
2752,-17.55666160583496,0.20217007398605347
2753,-17.17045021057129,0.11301922798156738
2754,-17.12562370300293,0.16915307939052582
2755,-17.199708938598633,0.14724388718605042
2756,-17.072532653808594,0.08028161525726318
2757,-17.48213768005371,0.032798439264297485
2758,-18.100576400756836,0.4152037501335144
2759,-17.382740020751953,0.00806620717048645
2760,-17.312604904174805,0.06927958875894547
2761,-16.7557315826416,0.12269647419452667
2762,-16.775962829589844,0.09358744323253632
2763,-16.85047149658203,0.1517048180103302
2764,-17.05257225036621,0.053094252943992615
2765,-17.47698402404785,0.024855807423591614
2766,-18.248538970947266,0.4162130057811737
2767,-17.357988357543945,0.017655909061431885
2768,-17.48414421081543,0.11317403614521027
2769,-17.642168045043945,0.15365293622016907
2770,-17.364070892333984,0.03180456906557083
2771,-17.28319549560547,0.014387175440788269
2772,-17.281463623046875,0.03046853095293045
2773,-17.27910041809082,0.00774809718132019
2774,-17.249786376953125,0.01526576280593872
2775,-17.915498733520508,0.3902372121810913
2776,-17.53678321838379,0.015556171536445618
2777,-17.231660842895508,0.04128916561603546
2778,-17.142807006835938,0.16989964246749878
2779,-17.01629638671875,0.14933538436889648
2780,-16.70071792602539,0.1169481873512268
2781,-17.00513458251953,0.06528863310813904
2782,-17.473649978637695,0.00988413393497467
2783,-17.920093536376953,0.3845759928226471
2784,-17.346248626708984,0.011670723557472229
2785,-17.32492446899414,0.011136919260025024
2786,-17.571802139282227,0.024799592792987823
2787,-17.452178955078125,0.2025308609008789
2788,-17.287012100219727,0.08625739067792892
2789,-17.33153533935547,0.03281915932893753
2790,-17.48682403564453,0.013722412288188934
2791,-17.811460494995117,0.04820447415113449
2792,-18.080995559692383,0.2891976833343506
2793,-17.525203704833984,0.07477802783250809
2794,-17.40342140197754,0.07020676881074905
2795,-17.15081024169922,0.07049960643053055
2796,-17.31744384765625,0.0326966792345047
2797,-17.592790603637695,0.21496477723121643
2798,-17.254154205322266,0.09530449658632278
2799,-17.20575714111328,0.10671041905879974
2800,-16.94430160522461,0.10740188509225845
2801,-17.302370071411133,0.019125983119010925
2802,-17.298084259033203,0.01690135896205902
2803,-17.648847579956055,0.06508199870586395
2804,-18.09335708618164,0.3593119978904724
2805,-17.793256759643555,0.08674728870391846
2806,-17.580486297607422,0.09671546518802643
2807,-17.253034591674805,0.06995299458503723
2808,-16.873661041259766,0.06866618990898132
2809,-17.08550262451172,0.053218793123960495
2810,-16.89270782470703,0.054315898567438126
2811,-16.849079132080078,0.06617988646030426
2812,-17.417736053466797,0.07425663620233536
2813,-17.446636199951172,0.19798561930656433
2814,-17.249032974243164,0.12347888201475143
2815,-17.260311126708984,0.06962969899177551
2816,-17.335506439208984,0.03164598345756531
2817,-17.333267211914062,0.020565107464790344
2818,-17.44550323486328,0.012120239436626434
2819,-17.816408157348633,0.083478182554245
2820,-18.10719108581543,0.30739545822143555
2821,-17.74936294555664,0.08893097937107086
2822,-17.73918914794922,0.10076795518398285
2823,-17.735214233398438,0.0717623233795166
2824,-17.81548309326172,0.2558651268482208
2825,-17.12031364440918,0.050799041986465454
2826,-17.32138442993164,0.03903131186962128
2827,-17.489503860473633,0.008708357810974121
2828,-17.835407257080078,0.10866016149520874
2829,-18.09108543395996,0.35840529203414917
2830,-17.45482635498047,0.03706124424934387
2831,-17.250301361083984,0.06867048144340515
2832,-17.225448608398438,0.05753852054476738
2833,-17.208526611328125,0.04506702721118927
2834,-17.398212432861328,0.20370855927467346
2835,-17.290180206298828,0.011548802256584167
2836,-17.24961280822754,0.014453664422035217
2837,-17.41118812561035,0.02487252652645111
2838,-17.88286018371582,0.33584874868392944
2839,-17.241424560546875,0.05648042634129524
2840,-17.22730827331543,0.04643833637237549
2841,-17.26313018798828,0.06919454038143158
2842,-17.586376190185547,0.25297752022743225
2843,-17.180824279785156,0.1918942630290985
2844,-17.133928298950195,0.11198703944683075
2845,-17.095890045166016,0.03636956214904785
2846,-17.071067810058594,0.024486422538757324
2847,-17.241586685180664,0.03065868467092514
2848,-17.197031021118164,0.01477038860321045
2849,-17.815675735473633,0.14025072753429413
2850,-17.84916114807129,0.35885608196258545
2851,-17.56485366821289,0.039318352937698364
2852,-17.561336517333984,0.03641700744628906
2853,-17.34027099609375,0.01073428988456726
2854,-17.788434982299805,0.2192809283733368
2855,-17.680248260498047,0.03144493326544762
2856,-17.588037490844727,0.012769587337970734
2857,-17.667072296142578,0.219802126288414
2858,-17.336206436157227,0.06312153488397598
2859,-17.667007446289062,0.10769761353731155
2860,-17.405929565429688,0.19162151217460632
2861,-16.969776153564453,0.10526784509420395
2862,-17.262470245361328,0.020580947399139404
2863,-17.149486541748047,0.043951615691185
2864,-17.316932678222656,0.019056789577007294
2865,-17.258249282836914,0.021888718008995056
2866,-17.468360900878906,0.017969943583011627
2867,-17.758516311645508,0.2501680254936218
2868,-17.448450088500977,0.06954026222229004
2869,-17.28807258605957,0.07505688816308975
2870,-17.152721405029297,0.05888882651925087
2871,-17.335561752319336,0.053568124771118164
2872,-17.58882713317871,0.23688986897468567
2873,-16.927074432373047,0.1417335718870163
2874,-16.915000915527344,0.11394333094358444
2875,-16.90841293334961,0.11483807116746902
2876,-17.240554809570312,0.05117635428905487
2877,-17.292394638061523,0.013419494032859802
2878,-17.444650650024414,0.0354498028755188
2879,-17.90597152709961,0.3094791769981384
2880,-17.39484977722168,0.0607268400490284
2881,-17.38011932373047,0.057312604039907455
2882,-17.09102439880371,0.04925907403230667
2883,-17.04273796081543,0.03736066073179245
2884,-17.12237548828125,0.0045680031180381775
2885,-16.815414428710938,0.060727592557668686
2886,-16.80864715576172,0.04447341710329056
2887,-16.808320999145508,0.05847996845841408
2888,-17.46327781677246,0.10472507774829865
2889,-17.42820167541504,0.19574564695358276
2890,-17.01488494873047,0.1287129521369934
2891,-16.986207962036133,0.13167713582515717
2892,-17.25739097595215,0.08649680763483047
2893,-17.349567413330078,0.02088012546300888
2894,-17.266279220581055,0.016457445919513702
2895,-17.449609756469727,0.021989859640598297
2896,-17.740371704101562,0.229767844080925
2897,-17.583316802978516,0.08627244085073471
2898,-17.282926559448242,0.07778359949588776
2899,-17.293004989624023,0.07177989184856415
2900,-17.46164321899414,0.026443183422088623
2901,-17.530879974365234,0.19753006100654602
2902,-17.138517379760742,0.05478239804506302
2903,-16.929271697998047,0.11200511455535889
2904,-16.92165184020996,0.11303996294736862
2905,-17.124155044555664,0.05347488820552826
2906,-17.129724502563477,0.0809042900800705
2907,-17.269155502319336,0.015136778354644775
2908,-17.22708511352539,0.02536783367395401
2909,-17.405075073242188,0.01642303168773651
2910,-17.70815086364746,0.2758972942829132
2911,-17.393701553344727,0.052874840795993805
2912,-17.243066787719727,0.0635552853345871
2913,-17.23113250732422,0.049284860491752625
2914,-17.21798324584961,0.04113605618476868
2915,-17.245590209960938,0.003892675042152405
2916,-17.41742706298828,0.14628402888774872
2917,-17.372636795043945,0.21681523323059082
2918,-17.388750076293945,0.06690654158592224
2919,-17.262407302856445,0.022963613271713257
2920,-17.324382781982422,0.2395547777414322
2921,-17.3349552154541,0.016745299100875854
2922,-17.184629440307617,0.010483533143997192
2923,-17.243505477905273,0.1171453595161438
2924,-17.281253814697266,0.23254379630088806
2925,-17.280317306518555,0.10842394083738327
2926,-17.190000534057617,0.08499178290367126
2927,-17.665058135986328,0.05902588367462158
2928,-17.483213424682617,0.264786958694458
2929,-17.190570831298828,0.011457875370979309
2930,-17.278459548950195,0.056585438549518585
2931,-17.046831130981445,0.037788860499858856
2932,-17.215925216674805,0.033309295773506165
2933,-17.193130493164062,0.03979972004890442
2934,-16.710689544677734,0.08959439396858215
2935,-17.067441940307617,0.028003767132759094
2936,-17.46839714050293,0.024605438113212585
2937,-17.69312858581543,0.34042590856552124
2938,-17.52387809753418,0.11494974792003632
2939,-17.71595573425293,0.26174837350845337
2940,-17.50444793701172,0.03209017217159271
2941,-17.204317092895508,0.05657082423567772
2942,-17.3099422454834,0.05585464835166931
2943,-17.30194091796875,0.019401073455810547
2944,-17.355670928955078,0.032134003937244415
2945,-17.559289932250977,0.016773946583271027
2946,-17.50025749206543,0.02099405974149704
2947,-17.933597564697266,0.26027756929397583
2948,-17.26137924194336,0.10230111330747604
2949,-17.294464111328125,0.07019785046577454
2950,-17.151416778564453,0.06807959079742432
2951,-17.2502384185791,0.062320295721292496
2952,-17.148588180541992,0.06756432354450226
2953,-17.246017456054688,0.06162051483988762
2954,-16.908666610717773,0.07417920231819153
2955,-16.90302848815918,0.07333151996135712
2956,-16.89815330505371,0.07234753668308258
2957,-16.892993927001953,0.07130661606788635
2958,-17.268388748168945,0.09618805348873138
2959,-17.287269592285156,0.18028387427330017
2960,-16.8682861328125,0.12993478775024414
2961,-16.886686325073242,0.11558158695697784
2962,-17.134401321411133,0.07318000495433807
2963,-17.074262619018555,0.05046830326318741
2964,-17.265687942504883,0.010188862681388855
2965,-17.43642234802246,0.00883522629737854
2966,-17.46937370300293,0.23802395164966583
2967,-17.366296768188477,0.04702825844287872
2968,-17.373741149902344,0.0029495954513549805
2969,-17.20817756652832,0.02876722812652588
2970,-17.241758346557617,0.012450739741325378
2971,-16.906713485717773,0.06556969881057739
2972,-16.791234970092773,0.10118407011032104
2973,-17.194494247436523,0.05107056349515915
2974,-17.06285285949707,0.028529711067676544
2975,-17.229938507080078,0.00912851095199585
2976,-17.6015567779541,0.04326839745044708
2977,-17.649545669555664,0.3140719532966614
2978,-17.1835880279541,0.014129742980003357
2979,-15.158937454223633,0.044309698045253754
2980,-15.103195190429688,0.06015205383300781
2981,-15.103195190429688,0.06015205383300781
2982,-15.62132740020752,0.031928688287734985
2983,-16.140108108520508,0.3656395673751831
2984,-15.147588729858398,0.0411711111664772
2985,-15.147588729858398,0.0411711111664772
2986,-15.515061378479004,0.024926330894231796
2987,-15.738975524902344,0.04437313228845596
2988,-16.076446533203125,0.06288234144449234
2989,-16.0814266204834,0.04862544685602188
2990,-15.760117530822754,0.03475647047162056
2991,-16.223876953125,0.2053554207086563
2992,-16.696863174438477,0.4936944246292114
2993,-15.98515796661377,0.019289642572402954
2994,-16.0965518951416,0.022547326982021332
2995,-15.779874801635742,0.043717533349990845
2996,-15.487817764282227,0.08731827139854431
2997,-15.133210182189941,0.03669163957238197
2998,-15.077512741088867,0.09010172635316849
2999,-15.412033081054688,0.02145451307296753
3000,-15.147588729858398,0.0411711111664772
3001,-15.147588729858398,0.0411711111664772
3002,-15.147588729858398,0.0411711111664772
3003,-15.195050239562988,0.02282542735338211
3004,-15.147588729858398,0.0411711111664772
3005,-15.18986701965332,0.03670811653137207
3006,-15.23290729522705,0.021240513771772385
3007,-15.147588729858398,0.0411711111664772
3008,-15.147588729858398,0.0411711111664772
3009,-15.18986701965332,0.03670811653137207
3010,-15.147588729858398,0.0411711111664772
3011,-15.18986701965332,0.03670811653137207
3012,-15.147588729858398,0.0411711111664772
3013,-15.18986701965332,0.03670811653137207
3014,-15.147588729858398,0.0411711111664772
3015,-15.147588729858398,0.0411711111664772
3016,-15.147588729858398,0.0411711111664772
3017,-15.244766235351562,0.020397741347551346
3018,-15.147588729858398,0.0411711111664772
3019,-15.147588729858398,0.0411711111664772
3020,-15.195050239562988,0.02282542735338211
3021,-15.147588729858398,0.0411711111664772
3022,-15.147588729858398,0.0411711111664772
3023,-15.195050239562988,0.02282542735338211
3024,-15.18986701965332,0.03670811653137207
3025,-15.147588729858398,0.0411711111664772
3026,-15.18986701965332,0.03670811653137207
3027,-15.147588729858398,0.0411711111664772
3028,-15.147588729858398,0.0411711111664772
3029,-17.113967895507812,0.00858382135629654
3030,-17.17635154724121,0.0751759484410286
3031,-16.996238708496094,0.12680086493492126
3032,-17.041431427001953,0.17309290170669556
3033,-16.9647274017334,0.11633335053920746
3034,-16.9695987701416,0.10594859719276428
3035,-16.986831665039062,0.12115313857793808
3036,-16.966190338134766,0.1108681708574295
3037,-16.9504451751709,0.10251819342374802
3038,-16.949180603027344,0.10317887365818024
3039,-16.933815002441406,0.11848106980323792
3040,-16.947071075439453,0.10548017919063568
3041,-16.94491195678711,0.1071033850312233
3042,-16.941396713256836,0.10848850011825562
3043,-17.1098575592041,0.051935382187366486
3044,-17.053577423095703,0.06380525231361389
3045,-17.24757194519043,0.024765536189079285
3046,-16.92995262145996,0.10862985998392105
3047,-16.90055274963379,0.11776570975780487
3048,-16.879337310791016,0.12474597990512848
3049,-17.126882553100586,0.0409466028213501
3050,-17.083385467529297,0.0705074891448021
3051,-17.066869735717773,0.04819052666425705
3052,-17.049278259277344,0.04769477620720863
3053,-17.2820987701416,0.028712928295135498
3054,-17.03372573852539,0.08246637135744095
3055,-17.0372257232666,0.04495611414313316
3056,-17.03033447265625,0.04522809013724327
3057,-17.02309799194336,0.08259232342243195
3058,-17.224205017089844,0.02352086454629898
3059,-17.239906311035156,0.027172334492206573
3060,-17.434181213378906,0.2002144306898117
3061,-17.19085693359375,0.009194791316986084
3062,-17.118955612182617,0.07146070152521133
3063,-16.78369903564453,0.13109973073005676
3064,-16.759511947631836,0.09136427938938141
3065,-16.777175903320312,0.14406393468379974
3066,-17.470703125,0.019359365105628967
3067,-17.642351150512695,0.21815218031406403
3068,-17.28926658630371,0.025298278778791428
3069,-17.110429763793945,0.00372469425201416
3070,-17.10526466369629,0.037866875529289246
3071,-16.969411849975586,0.1378455013036728
3072,-17.15943145751953,0.07573774456977844
3073,-17.253305435180664,0.020046480000019073
3074,-17.17400550842285,0.043574992567300797
3075,-17.434764862060547,0.015604257583618164
3076,-17.71330451965332,0.21769201755523682
3077,-17.28347396850586,0.059826627373695374
3078,-17.11626434326172,0.08032934367656708
3079,-16.942182540893555,0.11012031137943268
3080,-16.899330139160156,0.06668354570865631
3081,-16.902969360351562,0.07331961393356323
3082,-16.927671432495117,0.08881111443042755
3083,-16.89358901977539,0.07142655551433563
3084,-16.887470245361328,0.07054673135280609
3085,-16.888565063476562,0.05983090028166771
3086,-16.873228073120117,0.06859259307384491
3087,-16.8649845123291,0.06766834855079651
3088,-16.863208770751953,0.07265203446149826
3089,-16.84696388244629,0.06596186757087708
3090,-17.169713973999023,0.04318712651729584
3091,-17.327157974243164,0.19921007752418518
3092,-17.080873489379883,0.15876953303813934
3093,-16.83576202392578,0.13714107871055603
3094,-16.845455169677734,0.10985498875379562
3095,-16.836502075195312,0.10853929817676544
3096,-16.826467514038086,0.10722633451223373
3097,-16.817062377929688,0.1059957817196846
3098,-16.806699752807617,0.10452704131603241
3099,-16.79677391052246,0.10304360091686249
3100,-16.799816131591797,0.1326446384191513
3101,-16.774988174438477,0.09316733479499817
3102,-16.783666610717773,0.14175105094909668
3103,-16.715999603271484,0.11859004199504852
3104,-16.701223373413086,0.11700858175754547
3105,-16.76103401184082,0.14712560176849365
3106,-17.032054901123047,0.16074836254119873
3107,-16.98356819152832,0.1283760517835617
3108,-17.582956314086914,0.2242903709411621
3109,-17.082834243774414,0.013024665415287018
3110,-17.07352066040039,0.02864934876561165
3111,-17.032928466796875,0.034204233437776566
3112,-17.349306106567383,0.08339133858680725
3113,-17.48261260986328,0.2136504054069519
3114,-16.968605041503906,0.10980086773633957
3115,-16.96430015563965,0.09868661314249039
3116,-17.154783248901367,0.06809227168560028
3117,-17.074018478393555,0.049192238599061966
3118,-17.006370544433594,0.07425007224082947
3119,-16.973325729370117,0.12059848010540009
3120,-16.93792724609375,0.10317227244377136
3121,-17.20209503173828,0.02891584485769272
3122,-16.936315536499023,0.13777509331703186
3123,-16.925243377685547,0.14191403985023499
3124,-16.906871795654297,0.11802918463945389
3125,-17.118785858154297,0.060014933347702026
3126,-16.895915985107422,0.12572486698627472
3127,-17.12428092956543,0.041634395718574524
3128,-17.60958480834961,0.0412362739443779
3129,-17.88241195678711,0.2604244351387024
3130,-17.4250545501709,0.04258105158805847
3131,-17.125612258911133,0.07463114708662033
3132,-16.88861846923828,0.05828249081969261
3133,-16.86276626586914,0.067464679479599
3134,-16.85403060913086,0.06666231155395508
3135,-17.324113845825195,0.0809144526720047
3136,-17.32765769958496,0.1978105902671814
3137,-16.853961944580078,0.1346305012702942
3138,-16.848936080932617,0.13532398641109467
3139,-16.858848571777344,0.1129559651017189
3140,-16.8359375,0.12601704895496368
3141,-16.850675582885742,0.11106359958648682
3142,-16.846294403076172,0.11004942655563354
3143,-17.089746475219727,0.03230518102645874
3144,-17.04676628112793,0.04819304496049881
3145,-17.2369441986084,0.009533897042274475
3146,-16.973554611206055,0.07174453139305115
3147,-17.164030075073242,0.032659947872161865
3148,-17.369384765625,0.01578749716281891
3149,-17.416099548339844,0.22355251014232635
3150,-16.792156219482422,0.061349738389253616
3151,-16.789825439453125,0.0601716972887516
3152,-16.835372924804688,0.011037342250347137
3153,-16.78622055053711,0.05269360914826393
3154,-16.782264709472656,0.05202426388859749
3155,-16.786785125732422,0.02199927717447281
3156,-17.139610290527344,0.1036088615655899
3157,-17.512338638305664,0.28372055292129517
3158,-17.468856811523438,0.1003921777009964
3159,-16.98752784729004,0.14982955157756805
3160,-16.72543716430664,0.08974882960319519
3161,-16.76999282836914,0.145731583237648
3162,-16.736764907836914,0.1262907087802887
3163,-16.71345329284668,0.08961766958236694
3164,-16.832204818725586,0.15265274047851562
3165,-16.722665786743164,0.1240607351064682
3166,-17.010906219482422,0.13275444507598877
3167,-17.292327880859375,0.02933502197265625
3168,-17.298694610595703,0.018241308629512787
3169,-17.279796600341797,0.06352274119853973
3170,-17.370723724365234,0.02609330415725708
3171,-17.305269241333008,0.032282352447509766
3172,-17.529273986816406,0.015976808965206146
3173,-17.496105194091797,0.01982753723859787
3174,-17.94012451171875,0.2552856206893921
3175,-17.45679473876953,0.07887349277734756
3176,-17.2740421295166,0.07807883620262146
3177,-17.117185592651367,0.08216992020606995
3178,-16.976707458496094,0.0906786397099495
3179,-16.929819107055664,0.07468079030513763
3180,-16.92740821838379,0.07444201409816742
3181,-16.924833297729492,0.07413450628519058
3182,-16.955820083618164,0.0932978019118309
3183,-16.902250289916992,0.06820271909236908
3184,-16.90923500061035,0.07417775690555573
3185,-16.904909133911133,0.07371100783348083
3186,-17.47154998779297,0.1290595531463623
3187,-17.52574348449707,0.24155405163764954
3188,-17.203975677490234,0.1560124158859253
3189,-16.91592025756836,0.11381857842206955
3190,-16.89460563659668,0.1303551346063614
3191,-16.905536651611328,0.11519601196050644
3192,-16.88100242614746,0.13170263171195984
3193,-16.89297103881836,0.11648454517126083
3194,-17.11164093017578,0.050510652363300323
3195,-17.49101448059082,0.0073206424713134766
3196,-17.735004425048828,0.3044147491455078
3197,-17.109561920166016,0.06316286325454712
3198,-17.06776237487793,0.04508180916309357
3199,-17.169788360595703,0.032319746911525726
3200,-16.827733993530273,0.062499579042196274
3201,-16.823802947998047,0.061940278857946396
3202,-17.247737884521484,0.09917378425598145
3203,-17.548738479614258,0.27726563811302185
3204,-17.53314971923828,0.1646592617034912
3205,-17.495595932006836,0.07892602682113647
3206,-17.41278839111328,0.05721532553434372
3207,-17.3895263671875,0.029690921306610107
3208,-17.849632263183594,0.27229049801826477
3209,-18.02882194519043,0.1964341253042221
3210,-17.734708786010742,0.30822330713272095
3211,-17.183265686035156,0.1776275634765625
3212,-16.78252410888672,0.14216482639312744
3213,-17.073162078857422,0.022331461310386658
3214,-17.23377227783203,0.009447768330574036
3215,-17.691158294677734,0.3357657790184021
3216,-17.319860458374023,0.01189565658569336
3217,-16.768009185791016,0.049677055329084396
3218,-16.778600692749023,0.051519621163606644
3219,-17.267608642578125,0.13576164841651917
3220,-18.085315704345703,0.3228667974472046
3221,-17.21607780456543,0.10110568255186081
3222,-17.142648696899414,0.07365521788597107
3223,-17.011613845825195,0.12818172574043274
3224,-16.93537712097168,0.1147320419549942
3225,-16.98361587524414,0.12866204977035522
3226,-16.982206344604492,0.1225009560585022
3227,-16.987642288208008,0.1264720857143402
3228,-17.03773307800293,0.17218437790870667
3229,-16.958656311035156,0.10091666877269745
3230,-17.154191970825195,0.04814211279153824
3231,-17.316017150878906,0.018062099814414978
3232,-17.47384262084961,0.020935222506523132
3233,-17.944149017333984,0.295163631439209
3234,-17.15325927734375,0.05662553757429123
3235,-17.149921417236328,0.06761417537927628
3236,-16.957889556884766,0.09299852699041367
3237,-16.91636085510254,0.07415799796581268
3238,-16.91141700744629,0.07417154312133789
3239,-16.917156219482422,0.0873604267835617
3240,-16.902711868286133,0.07326750457286835
3241,-16.89893913269043,0.0725061297416687
3242,-16.895078659057617,0.07172711193561554
3243,-16.89116859436035,0.07098935544490814
3244,-16.89765167236328,0.08650553971529007
3245,-16.888566970825195,0.059727538377046585
3246,-16.873329162597656,0.06861008703708649
3247,-16.888935089111328,0.05770821496844292
3248,-16.85901641845703,0.06712014973163605
3249,-16.85117530822754,0.06639616191387177
3250,-16.89371681213379,0.048731014132499695
3251,-16.841035842895508,0.0652426928281784
3252,-16.84623146057129,0.07580340653657913
3253,-16.832962036132812,0.06360185146331787
3254,-16.828792572021484,0.06269817054271698
3255,-16.869365692138672,0.033536769449710846
3256,-17.249834060668945,0.09844280779361725
3257,-17.322465896606445,0.2109677791595459
3258,-16.831809997558594,0.10792537033557892
3259,-16.843576431274414,0.13730226457118988
3260,-16.81617546081543,0.10587962716817856
3261,-16.809350967407227,0.13413512706756592
3262,-17.091678619384766,0.03165385127067566
3263,-17.253826141357422,0.01797880232334137
3264,-18.118457794189453,0.42352256178855896
3265,-17.058664321899414,0.020060673356056213
3266,-16.786283493041992,0.05270726606249809
3267,-16.78374481201172,0.05624258145689964
3268,-16.777563095092773,0.05157293751835823
3269,-16.773813247680664,0.05093858763575554
3270,-16.779438018798828,0.05228715017437935
3271,-15.464926719665527,0.038045573979616165
3272,-15.917651176452637,0.07534423470497131
3273,-16.07903480529785,0.04174866899847984
3274,-16.29450798034668,0.011035114526748657
3275,-17.038806915283203,0.14269134402275085
3276,-16.30974769592285,0.07650259137153625
3277,-16.28097152709961,0.11896400153636932
3278,-15.980794906616211,0.3027942180633545
3279,-17.082834243774414,0.013024665415287018
